,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,4,0,0,1,1,0,7,0,0,7,3,7,6,5,7,1,176596561.04902545,103162272.08375776,0.0589068316326684,3353720.1521367826,93427003.66768599,0.0015143070356157101,171475277.5958165,41292219.28177295,0.1461983453521397,5581055.625382547,14261651.781499248,0.0012596388538433892,0.0,82593104.13074732,0.0,0.0,0.0
5748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,7,0,3,1,0,3,9,1,0,0,0,0,7,6,4,9,6,1,0.0,110130504.5881955,0.0,38646021.97963702,90143923.5488522,0.017278274810504507,19410234.46577843,69113893.35624374,0.016246797393215898,9400492.669531658,6320800.309666242,0.0024668089364198835,115089830.89602324,44193513.54513965,0.04967221933439852,371400000.0,0.0
5749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,3,2,0,6,5,0,0,7,1,5,6,5,1,331168699.78818774,32694901.094161935,0.11026823932613074,3521444.154483402,83721931.52190953,0.0016625479467806516,71795807.7192548,48716867.66610375,0.0604535814281467,0.0,26127534.665142894,0.0,50495125.43937575,44193513.54513965,0.021617316231481,256100000.00000003,0.0
5750,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0,2,7,0,2,0,0,1,2,0,1,1,1,6,6,5,1,0.0,138778943.76610827,0.0,43659208.22362617,121229975.87047109,0.01960228134150897,42127726.37750576,22167818.198803753,0.035858874352677705,15375875.425908463,13903423.98391871,0.003707031876770028,111512536.45971444,50929971.20054293,0.04845874136566735,199900000.0,0.0
5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,6,0,3,4,8,9,6,0,0,0,7,4,6,2,1,44048844.61972636,95486976.46933737,0.015090847878412108,32646565.90035906,148432968.6674199,0.015158419780732894,103943844.17374346,53401633.19836887,0.08858246387399393,0.0,62131454.66322658,0.0,201863625.8268708,0.0,0.08755247633938548,0.0,0.0
5752,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,1,0,0,7,3,6,0,1,2,0,0,2,0,0,6,5,1,0.0,131444749.25204396,0.0,48105460.28396557,38245121.951764055,0.021973649877411072,0.0,108773550.42496385,0.0,13478924.453854749,13903423.98391871,0.003231217479498613,84721881.10314624,27578229.96765524,0.0362121893123662,236500000.0,0.0
5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,1,3,0,2,7,0,3,3,0,1,1,2,6,6,6,1,0.0,185485314.0537249,0.0,64480064.925866924,87722647.49511826,0.02918392153980371,115786089.09880012,58768098.74581756,0.09807256349547115,5581055.625382547,17803345.000196747,0.0012596388538433892,94154343.90842605,50929971.20054293,0.04112929706063965,0.0,0.0
5754,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,10,0,1,1,0,1,0,5,6,0,0,0,6,6,0,7,1,0.0,32694901.094161935,0.0,0.0,153043288.8271728,0.0,67445587.07197803,41292219.28177295,0.00693076056786472,9828728.84150998,25957753.651390065,0.00028178794960284994,297362056.1447894,0.0,0.015455392021775281,504600000.0,10633.626468135983
5755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,0,1,0,0,0,1,0,1,6,6,2,6,1,0.0,76299088.11882158,0.0,48156781.97568739,73315450.27094865,0.021604711649437263,11550354.530813359,46650169.32145682,0.010100962693217693,31832892.177203007,0.0,0.007752648700500552,37547237.522141255,50929971.20054293,0.016337569543664138,217800000.0,0.0
5756,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,7,8,1,1,1,0,2,1,0,7,2,0,0,0,0,6,4,7,1,0.0,202991498.16567695,0.0,23152345.70372356,118700628.29513216,0.003842054916835316,59405342.399226055,43878096.290305056,0.01820775365668411,12626379.155295491,23537919.412238494,0.0010932869122215172,255560530.4546414,0.0,0.039915681185204666,333100000.0,4797.683841971829
5757,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6,4,6,6,7,2,1,7,6,0,0,0,0,0,0,1,6,6,6,1,0.0,204216615.22867584,0.0,0.0,222008240.46216834,0.0,48953379.67294308,96772210.25102626,0.042166777153751035,27429411.339509714,0.0,0.006665227156550645,269638953.3454051,0.0,0.11657066027538743,776300000.0,0.0
5758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,9,3,5,1,0,0,5,1,5,1,1,0,7,6,4,6,6,1,0.0,176012213.0647474,0.0,3521444.154483402,163593231.7606583,0.0016625479467806516,185354661.35536316,28798397.130608946,0.1578367794767085,0.0,25500406.6032173,0.0,0.0,70740857.80294001,0.0,217800000.0,0.0
5759,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,4,0,0,1,0,0,1,8,9,0,6,1,0,7,10,4,4,6,3,1,0.0,47847947.961454235,0.0,24010946.25467785,38245121.951764055,0.00391385068779113,0.0,113806590.39887068,0.0,227768.47564057028,20319063.206658736,1.817524161489372e-05,15405100.024671072,117796359.25139299,0.002370455607535985,1725500000.0,528.9117654587594
5760,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,1,7,0,0,7,0,0,7,6,0,0,0,0,0,7,7,2,0,1,0.0,103162272.08375776,0.0,96313563.95137478,73315450.27094865,0.005185130795864943,106042153.86769259,34221561.73832255,0.010728420361628715,0.0,12586457.998778107,0.0,104620851.29048017,0.0,0.005459588274147705,730000000.0,7853.968292392819
5761,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,9,6,1,0,0,2,7,7,0,0,7,6,0,0,1,7,6,4,2,1,0.0,221541929.8625366,0.0,56235995.66398408,42818415.6714978,0.025354504322246077,0.0,77517373.55736606,0.0,5691422.953828054,30185557.33409556,0.0013230885742315207,57316754.64916991,25037214.086173728,0.024626085783436745,454300000.0,0.0
5762,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,3,9,0,5,0,0,3,0,7,3,0,0,3,6,1,4,6,1,0.0,121644599.3504275,0.0,0.0,170379956.6504963,0.0,157753362.40574816,24198032.45136138,0.13502758480711594,0.0,24956580.074387155,0.0,35694112.71926526,30351526.042379983,0.015232623892487826,558500000.0,0.0
5763,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,1,7,1,1,0,0,3,0,0,2,7,7,6,0,1,0.0,66507014.9338145,0.0,0.0,227287810.2552685,0.0,0.0,86462899.21101597,0.0,27107061.991868503,8453407.696608048,0.0067497856927756636,141296427.22961828,27578229.96765524,0.06138323422167729,302400000.0,0.0
5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,2,7,6,1,0,2,8,6,6,1,3,0,0,5,6,1,1,176596561.04902545,88511693.9986257,0.008836024744900261,0.0,210595761.16338146,0.0,80399518.87347704,43224599.14167526,0.010389284529217805,0.0,52723272.39901771,0.0,0.0,56425877.743436806,0.0,0.0,2297.8578670236493
5765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,1,6,7,0,3,6,7,1,1,0,0,7,5,4,6,1,463716416.2174868,0.0,0.05547032030893932,0.0,196390341.36850333,0.0,0.0,64835987.44502628,0.0,0.0,39816568.41869327,0.0,6087519.748664818,25037214.086173728,0.0009510891462057874,512200000.00000006,1542.4916316623207
5766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,8,1,7,0,3,5,1,0,0,0,1,0,1,6,6,3,6,1,0.0,164669692.77135092,0.0,16323282.95017953,114065823.89018795,0.007579209890366447,4896440.724507096,82610110.04641655,0.0042680109277001,38420891.23817524,0.0,0.009449355839453399,63881366.5723625,50929971.20054293,0.0277702403809358,217800000.0,0.0
5767,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,0,7,0,2,0,6,0,0,0,0,0,1,6,4,5,1,0.0,110573595.57493308,0.0,32234952.29722905,114065823.89018795,0.014794619878976574,68854296.67568463,22167818.198803753,0.05871432824340691,0.0,12586457.998778107,0.0,271690483.92794776,0.0,0.11759300059450882,115300000.0,0.0
5768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,7,6,6,1,3,1,0,3,7,7,4,6,6,1,1,309144277.47832453,76299088.11882158,0.10272281538692468,6707440.304273565,114065823.89018795,0.0030286140712314203,0.0,100190825.2681444,0.0,0.0,15444563.06553661,0.0,0.0,141073708.86943716,0.0,512200000.00000006,0.0
5769,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,0,7,5,1,1,2,6,2,7,0,0,0,4,6,6,9,6,1,154572138.73916227,42291505.65437629,0.05136140769346234,0.0,205716727.57591516,0.0,0.0,77953409.18071027,0.0,0.0,22585050.269750636,0.0,158062718.1258813,33377116.55719709,0.06842241818622545,799000000.0,0.0
5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,9,0,1,0,0,2,6,0,7,2,1,0,0,7,6,4,7,1,22024422.30986318,214721602.08262604,0.0011318135908809086,80803347.87604645,38245121.951764055,0.005514469714525525,115786089.09880012,55749126.209561795,0.014710884524320676,5581055.625382547,23537919.412238494,0.0001889458280765084,104866791.9408711,25037214.086173728,0.006824678133715796,0.0,6466.082800036379
5771,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,8,6,3,0,0,4,8,3,1,0,0,6,0,7,0,7,7,5,5,1,0.0,223434457.05462223,0.0,75270360.64815415,53358573.6002109,0.012097976876105318,0.0,98321813.23788771,0.0,16029948.742999602,12586457.998778107,0.0012929035580738124,17847056.35963263,44193513.54513965,0.0027418723006478085,333100000.0,1476.1879642196388
5772,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,9,4,6,3,1,5,5,1,0,0,1,7,0,5,7,6,7,2,1,0.0,231421907.74581307,0.0,0.0,176323444.558819,0.0,0.0,91270660.77715264,0.0,17742363.89554188,6320800.309666242,0.004351306701892835,0.0,90595441.88119246,0.0,730000000.0,0.0
5773,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,6,10,9,9,7,0,7,9,6,0,0,2,0,0,0,3,5,6,5,1,0.0,323031176.3949069,0.0,0.0,189195314.94508117,0.0,0.0,139349975.35927582,0.0,21805003.159610122,7332080.219521779,0.0007987764388453873,140015854.66649282,0.0,0.009022875958182203,339000000.0,3971.675913580424
5774,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,1,5,5,6,7,0,0,1,0,1,1,0,3,1,3,3,9,4,1,0.0,149092072.88558653,0.0,0.0,243636140.8550554,0.0,234389936.04607326,20299287.62732069,0.07204665944442941,7076716.905333629,12857587.774250694,0.0005975682666003602,0.0,58044072.09764524,0.0,520200000.0,2499.8274816410267
5775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,2,0,0,1,1,6,0,0,7,7,7,7,7,6,0,1,198620983.35888863,32694901.094161935,0.06645225557187445,0.0,127487673.07826531,0.0,151775636.48061275,41292219.28177295,0.12955269139417544,0.0,12586457.998778107,0.0,0.0,170843112.07377303,0.0,256100000.00000003,0.0
5776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,1,7,0,0,0,0,0,0,6,4,6,7,6,1,0.0,32694901.094161935,0.0,0.0,137300745.12360516,0.0,49035274.6907101,55690229.411618516,0.042292830091150965,38991842.543114245,0.0,0.00957759353168514,99575479.29162778,40273672.383724004,0.043002864273423626,84600000.0,0.0
5777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,3,0,1,1,0,6,2,0,5,3,0,6,6,6,1,0.0,103162272.08375776,0.0,64480064.925866924,93986630.59767582,0.02918392153980371,171475277.5958165,41292219.28177295,0.1461983453521397,5581055.625382547,21556221.14781617,0.0012596388538433892,0.0,72580607.18485624,0.0,84600000.0,0.0
5778,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,3,0,1,0,1,4,0,0,0,0,7,6,6,4,1,0.0,124145628.13418332,0.0,51678226.13017079,100759376.17493644,0.023267259596217914,189432709.861751,20299287.62732069,0.16147973792858186,0.0,16347288.792964684,0.0,150306808.5452477,0.0,0.06491769099815642,435600000.0,0.0
5779,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,7,1,8,6,7,2,1,0,6,0,0,0,0,4,3,1,6,6,6,1,0.0,209332568.16542506,0.0,0.0,222008240.46216834,0.0,97906759.34588616,52771009.1301844,0.08433355430750207,24487784.315726437,0.0,0.0059144890672553335,75153404.27262385,68094717.76275629,0.03245884549907821,776300000.0,0.0
5780,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,6,9,0,3,7,0,1,1,1,0,0,7,9,7,6,5,7,4,1,0.0,165026199.05882242,0.0,15829346.626423521,128933649.86623067,0.0025713540029731912,10520016.064100582,41292219.28177295,0.0031822104201685345,9437698.288229488,6320800.309666242,0.0008519273250518305,0.0,187045902.98919082,0.0,656500000.0,453.7414258010584
5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,2,0,0,2,7,0,7,6,2,3,7,4,6,7,1,176596561.04902545,66507014.9338145,0.0589068316326684,0.0,193761685.0383232,0.0,215117333.582788,22167818.198803753,0.18282390499934298,0.0,32304948.475029543,0.0,0.0,113723473.72410369,0.0,0.0,0.0
5782,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,7,7,0,0,1,1,8,10,0,3,1,0,0,0,1,5,6,6,1,0.0,192314896.29996094,0.0,37283997.18071111,38245121.951764055,0.016732428146037606,0.0,118685835.55941746,0.0,6069019.325326787,15444563.06553661,0.001414364622932817,294649727.6011748,0.0,0.12753007752623619,1039900000.0,0.0
5783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,7,9,1,4,1,7,7,0,1,1,0,2,6,7,6,1,0.0,125788764.77143934,0.0,0.0,310115649.08221686,0.0,49035274.6907101,71617663.74483383,0.042292830091150965,0.0,32304948.475029543,0.0,121794663.7163295,50929971.20054293,0.05341964266772264,84600000.0,0.0
5784,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,1,10,1,0,0,3,2,0,2,1,0,0,6,1,5,9,5,1,0.0,109503342.08350585,0.0,0.0,153043288.8271728,0.0,84642384.48914257,48716867.66610375,0.07254969138689493,297598.37978985533,14092235.304915495,7.978604274581117e-05,119543549.37628563,40273672.383724004,0.05174914784822939,558500000.0,0.0
5785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,7,7,0,3,0,4,6,5,0,0,0,3,5,6,4,1,176596561.04902545,66507014.9338145,0.02120645938776062,0.0,220433284.61399418,0.0,66285380.70938471,24198032.45136138,0.020268238709089823,0.0,39581182.89776003,0.0,221974873.74939004,0.0,0.03465072996365669,512200000.00000006,4467.989786601511
5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,7,8,3,1,1,0,0,0,7,0,0,6,4,5,1,176596561.04902545,82177854.37813279,0.0589068316326684,19677003.102316312,114065823.89018795,0.009093516925982157,0.0,98321813.23788771,0.0,13596148.363840546,6320800.309666242,0.003506765416660596,43745670.06284345,44193513.54513965,0.01869752922143482,0.0,0.0
5787,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,6,6,7,7,3,1,0.0,102578836.07266891,0.0,144470345.92706218,0.0,0.06481413494831179,92514304.5090284,20299287.62732069,0.07823085743299724,0.0,0.0,0.0,0.0,40273672.383724004,0.0,814600000.0,0.0
5788,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0,0,0,3,7,3,0,0,2,7,7,7,2,1,0.0,0.0,0.0,32646565.90035906,106547043.08732629,0.015158419780732894,218394642.61769304,0.0,0.18598946110587902,0.0,36056768.06702294,0.0,77215875.48331411,27578229.96765524,0.03323762128727809,814600000.0,0.0
5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,2,1,0,0,7,5,7,9,2,4,0,7,6,0,1,309144277.47832453,60717312.84309486,0.10272281538692468,0.0,118427379.06875929,0.0,88663053.99461725,20299287.62732069,0.0760290382453177,0.0,49609514.85941385,0.0,0.0,138732053.11462647,0.0,0.0,0.0
5790,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,4,2,5,4,6,2,0,0,1,0,3,1,0,0,1,0,6,0,6,1,0.0,156490049.99378717,0.0,0.0,188821762.91688135,0.0,126781374.71535356,20299287.62732069,0.012954453761696409,12626379.155295491,15444563.06553661,0.0003644289707405057,185383282.02255303,25037214.086173728,0.009625949075529806,248500000.0,8636.587151643138
5791,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,7,1,2,1,0,4,2,1,10,4,0,3,4,6,5,1,5,1,154572138.73916227,144075745.84278923,0.05136140769346234,0.0,124827903.5097079,0.0,0.0,51760044.33566119,0.0,0.0,41432145.655641265,0.0,4237878.687467316,67268466.33257627,0.0018449984891398498,182600000.0,0.0
5792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0,9,7,1,0,6,7,1,1,0,0,7,5,4,7,1,463716416.2174868,0.0,0.05547032030893932,0.0,225454723.3702836,0.0,0.0,59903444.52010451,0.0,0.0,39816568.41869327,0.0,6087519.748664818,25037214.086173728,0.0009510891462057874,256100000.00000003,1542.4916316623207
5793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,6,0,2,7,0,5,5,0,0,1,1,0,6,6,6,6,6,1,22024422.30986318,145883058.26646656,0.007545423939206054,43659208.22362617,121229975.87047109,0.01960228134150897,19443872.39795969,62865075.42438113,0.016298572950204857,28558607.11981784,6320800.309666242,0.00697737459786049,31940683.28618125,66687072.31506137,0.0138851201904679,30700000.0,0.0
5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,0,0,7,0,0,6,0,0,2,0,0,0,7,7,9,7,1,22024422.30986318,131444749.25204396,0.0011318135908809086,96313563.95137478,73315450.27094865,0.0064814134948311805,182724320.96066162,31398797.71871161,0.023068223323883984,16133212.839314744,7332080.219521779,0.0005799491605387345,101696493.016653,0.0,0.006619925385297823,0.0,8155.125327523322
5795,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,9,7,5,1,0,1,1,0,0,0,1,0,0,5,5,6,6,1,0.0,214721602.08262604,0.0,0.0,205716727.57591516,0.0,172790447.7931673,41292219.28177295,0.14822265734421403,31095215.861666404,0.0,0.007443134162513163,63881366.5723625,25037214.086173728,0.0277702403809358,435600000.0,0.0
5796,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,4,1,0,6,7,6,6,10,0,0,0,1,0,3,7,4,6,6,4,1,0.0,85246019.34861892,0.0,0.0,257957265.08829707,0.0,0.0,85489621.66920431,0.0,4275225.713024531,6320800.309666242,0.00036157604602622716,24098467.52159294,79232000.72221279,0.0037168069176632106,1438700000.0,422.89901895614656
5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1,0,1,1,7,0,0,0,0,0,7,6,6,0,1,198620983.35888863,32694901.094161935,0.06645225557187445,0.0,203375519.163827,0.0,171475277.5958165,41292219.28177295,0.1461983453521397,0.0,14261651.781499248,0.0,172396178.80901447,0.0,0.07451475288723282,0.0,0.0
5798,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,4,6,2,1,7,0,1,4,4,3,0,1,0,7,8,4,7,6,2,1,0.0,169432122.311759,0.0,16117476.148614526,114065823.89018795,0.007397309939488287,28523028.840321805,78838417.54582977,0.024349815078525967,0.0,15444563.06553661,0.0,94840586.63867089,105507936.44554606,0.04100131919344512,1196300000.0,0.0
5799,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,7,0,1,2,0,0,1,5,2,0,4,7,0,1,5,7,4,6,4,1,0.0,109503342.08350585,0.0,18072083.698647276,42818415.6714978,0.008398607040754751,30461122.38844705,77200940.92981233,0.026062181085535513,9828728.84150998,26008389.578208447,0.002348232913357083,162138631.12076828,62967163.32200457,0.07038880056227718,807000000.0,0.0
5800,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,7,4,1,0,1,0,6,0,0,0,0,0,0,5,7,6,7,3,1,0.0,184612519.24732953,0.0,48969848.85053859,77797112.44472042,0.02273762967109934,72827136.88185413,31398797.71871161,0.062041004862642996,18654562.015604846,0.0,0.004432073147952172,107081088.76234351,36676675.840294495,0.046165181786492794,558500000.0,0.0
5801,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,7,0,6,1,1,1,1,0,2,0,0,3,6,5,5,6,1,0.0,42291505.65437629,0.0,0.0,156873190.62123483,0.0,86334522.98160318,63002497.37327425,0.07447150248412196,265857.5142674526,13903423.98391871,6.646819707207574e-05,179149440.53256646,30351526.042379983,0.0774952078636087,1070700000.0,0.0
5802,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,6,1,0,1,6,0,9,0,3,1,1,0,3,1,7,6,5,1,0.0,95486976.46933737,0.0,38258980.19677814,77797112.44472042,0.017594155559228157,0.0,81078228.60264628,0.0,12799915.841857795,15444563.06553661,0.003109720685264621,89980633.49257681,56425877.743436806,0.03908649665605012,466300000.0,0.0
5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,1,7,7,2,5,1,0,1,1,0,0,0,1,6,7,1,176596561.04902545,120872818.04831296,0.02120645938776062,63734528.83876724,114065823.89018795,0.010268995726615805,0.0,101234617.08095992,0.0,11092722.061983231,12857587.774250694,0.0010421306495346787,117329252.5548132,25037214.086173728,0.01838945530314308,0.0,3233.0350940815024
5804,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,1,5,0,0,1,6,0,1,4,9,6,1,0,3,4,7,0,5,1,0.0,218965198.80224758,0.0,92104968.78002448,38245121.951764055,0.041636630035082674,0.0,56232105.137590505,0.0,0.0,49929952.6536329,0.0,0.0,56425877.743436806,0.0,377300000.0,0.0
5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,9,0,0,7,7,7,0,6,0,1,5,6,4,6,1,0.0,216994165.29853836,0.0,96313563.95137478,89992006.20155807,0.043209423298874526,182724320.96066162,34221561.73832255,0.15378815549255986,0.0,32304948.475029543,0.0,0.0,70903162.7249229,0.0,0.0,0.0
5806,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,5,8,10,1,7,0,6,0,5,3,0,1,0,0,1,5,7,10,2,1,0.0,291431529.625129,0.0,16117476.148614526,114065823.89018795,0.007397309939488287,0.0,66629563.55863415,0.0,0.0,15444563.06553661,0.0,267281652.78735587,25037214.086173728,0.11619451436804398,978500000.0,0.0
5807,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,7,0,0,7,0,2,0,0,7,1,0,0,0,7,1,2,7,1,0.0,103162272.08375776,0.0,96313563.95137478,73315450.27094865,0.0064814134948311805,83996132.68590045,22167818.198803753,0.01073324694249494,0.0,22258486.725668453,0.0,97242774.53639062,0.0,0.006308386108223192,730000000.0,5763.273563671906
5808,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,3,0,0,0,0,1,0,4,0,6,6,2,1,0.0,120872818.04831296,0.0,8045711.210668976,83721931.52190953,0.003750593978745822,48134429.495272905,24198032.45136138,0.040906247779751735,38948688.45510034,0.0,0.00955948692132965,63881366.5723625,59554855.274964996,0.0277702403809358,466300000.0,0.0
5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4,1,1,0,0,0,6,8,6,6,0,1,7,7,7,7,1,22024422.30986318,101474517.63440433,0.0009054508727047265,0.0,142346821.5396565,0.0,278031992.03304476,0.0,0.02841062030580753,0.0,52439755.92359457,0.0,0.0,70903162.7249229,0.0,0.0,6031.722653802146
5810,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,7,7,0,0,0,4,7,4,0,0,1,4,6,6,4,1,0.0,0.0,0.0,16323282.95017953,220433284.61399418,0.007579209890366447,218591715.62457514,0.0,0.1862927961814071,0.0,40038846.194705315,0.0,97976756.86533855,25037214.086173728,0.042240119984673224,1070700000.0,0.0
5811,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,6,1,0,2,4,6,1,0,1,0,0,0,0,6,1,6,0,1,0.0,172304199.80689174,0.0,36168010.054842465,82526679.5239558,0.016820967727513545,0.0,90724488.08854613,0.0,16882241.380260237,6320800.309666242,0.0041431003540916495,275710839.3418124,0.0,0.11915364706865238,558500000.0,0.0
5812,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,7,7,0,0,1,4,1,7,5,7,7,10,4,1,6,1,0,1,154572138.73916227,154345864.93625224,0.05136140769346234,0.0,73315450.27094865,0.0,0.0,71617663.74483383,0.0,0.0,49609514.85941385,0.0,0.0,176886880.82907864,0.0,286800000.0,0.0
5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,7,0,2,1,0,0,1,0,0,0,0,1,6,7,1,176596561.04902545,88511693.9986257,0.0589068316326684,47411245.888587706,155736187.608082,0.0209457782391219,133990357.43591976,43878096.290305056,0.11400647795420644,25829737.76077958,6320800.309666242,0.006317558563565348,147030514.1822045,0.0,0.06355733952486642,0.0,0.0
5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,0,0,2,6,0,0,2,0,0,3,6,6,9,5,1,0.0,165182777.12057793,0.0,80803347.87604645,42818415.6714978,0.036763131430170154,122440002.9051064,55749126.209561795,0.10390551526098875,20277966.798873056,7332080.219521779,0.004892944036415906,49787739.64581389,30351526.042379983,0.021501432136711813,0.0,0.0
5815,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,7,5,1,6,1,0,1,0,3,7,3,0,0,0,7,7,4,5,1,0.0,173779544.91347647,0.0,16323282.95017953,154933309.49099135,0.002728515560531921,170733896.2277403,20299287.62732069,0.052694841301252224,0.0,36056768.06702294,0.0,168153864.90488034,0.0,0.02611224105998412,558500000.0,4377.357179362308
